id,ID_CIUDAD,DEPARTAMENTO,PROVINCIA,DISTRITO
9738.0,9738,Loreto,Alto Amazonas,Balsapuerto
9739.0,9739,Loreto,Alto Amazonas,Balsapuerto
9740.0,9740,San Martin,Moyobamba,Moyobamba
9741.0,9741,San Martin,Lamas,Pinto Recodo
9742.0,9742,San Martin,Lamas,Pinto Recodo
9743.0,9743,San Martin,Lamas,Alonso De Alvarado
9744.0,9744,San Martin,Lamas,Alonso De Alvarado
9745.0,9745,San Martin,El Dorado,San Martin
9746.0,9746,San Martin,El Dorado,Shatoja
9747.0,9747,San Martin,El Dorado,San Jose De Sisa
9748.0,9748,San Martin,El Dorado,Agua Blanca
9749.0,9749,San Martin,Huallaga,Saposoa
9750.0,9750,San Martin,Huallaga,Saposoa
9751.0,9751,San Martin,Huallaga,Sacanche
9752.0,9752,San Martin,Mariscal Caceres,Juanjui
9753.0,9753,San Martin,Mariscal Caceres,Juanjui
9754.0,9754,San Martin,Mariscal Caceres,Huicungo
9755.0,9755,San Martin,Mariscal Caceres,Campanilla
9756.0,9756,San Martin,Mariscal Caceres,Campanilla
9757.0,9757,San Martin,Mariscal Caceres,Campanilla
9758.0,9758,San Martin,Tocache,Polvora
9759.0,9759,San Martin,Mariscal Caceres,Campanilla
9760.0,9760,San Martin,Tocache,Polvora
9761.0,9761,San Martin,Tocache,Polvora
9762.0,9762,San Martin,Tocache,Polvora
9763.0,9763,San Martin,Tocache,Polvora
9764.0,9764,San Martin,Tocache,Shunte
9765.0,9765,San Martin,Tocache,Shunte
9766.0,9766,Huanuco,Marañon,Cholon
9767.0,9767,Huanuco,Marañon,Cholon
9768.0,9768,Huanuco,Marañon,Cholon
9769.0,9769,Huanuco,Marañon,Cholon
9770.0,9770,Huanuco,Huacaybamba,Huacaybamba
9771.0,9771,Huanuco,Huacaybamba,Cochabamba
9772.0,9772,Huanuco,Huamalies,Arancay
9773.0,9773,Ancash,Huari,Rapayan
9774.0,9774,Huanuco,Huamalies,Chavin De Pariarca
9775.0,9775,Huanuco,Huamalies,Chavin De Pariarca
9776.0,9776,Huanuco,Huamalies,Jacas Grande
9777.0,9777,Huanuco,Dos De Mayo,Pachas
9778.0,9778,Huanuco,Dos De Mayo,Sillapata
9779.0,9779,Huanuco,Yarowilca,Obas
9780.0,9780,Huanuco,Lauricocha,Rondos
9781.0,9781,Huanuco,Lauricocha,Baños
9782.0,9782,Huanuco,Lauricocha,Baños
9783.0,9783,Huanuco,Lauricocha,Jesús
9784.0,9784,Huanuco,Lauricocha,San Miguel De Cauri
9785.0,9785,Huanuco,Lauricocha,San Miguel De Cauri
9786.0,9786,Lima,Oyon,Oyon
9787.0,9787,Lima,Oyon,Oyon
9788.0,9788,Lima,Oyon,Oyon
9789.0,9789,Lima,Oyon,Pachangara
9790.0,9790,Lima,Huaura,Santa Leonor
9791.0,9791,Lima,Huaral,Veintisiete De Noviembre
9792.0,9792,Lima,Huaral,Veintisiete De Noviembre
9793.0,9793,Lima,Huaral,Pacaraos
9794.0,9794,Lima,Huaral,Atavillos Bajo
9795.0,9795,Lima,Canta,Huamantanga
9796.0,9796,Lima,Canta,Huamantanga
9797.0,9797,Lima,Canta,Arahuay
9798.0,9798,Lima,Huarochiri,San Antonio
9799.0,9799,Lima,Huarochiri,San Antonio
9800.0,9800,Lima,Lima,Lurigancho
9801.0,9801,Lima,Lima,Cieneguilla
9802.0,9802,Lima,Lima,Pachacamac
9803.0,9803,Lima,Lima,Lurin
9804.0,9804,Lima,Lima,Punta Negra
9805.0,9805,Lima,Cañete,Chilca
9806.0,9806,Lima,Cañete,Chilca
9807.0,9807,Lima,Cañete,San Antonio
9808.0,9808,Lima,Cañete,Mala
9809.0,9809,Lima,Cañete,Asia
9810.0,9810,Lima,Cañete,Asia
9811.0,9811,Lima,Cañete,Cerro Azul
9812.0,9812,Lima,Cañete,Cerro Azul
9937.0,9937,Loreto,Datem Del Marañon,Pastaza
9938.0,9938,Loreto,Datem Del Marañon,Barranca
9939.0,9939,Loreto,Datem Del Marañon,Barranca
9940.0,9940,Loreto,Datem Del Marañon,Cahuapanas
9941.0,9941,Loreto,Datem Del Marañon,Cahuapanas
9942.0,9942,Loreto,Datem Del Marañon,Cahuapanas
9943.0,9943,Loreto,Datem Del Marañon,Cahuapanas
9944.0,9944,Loreto,Datem Del Marañon,Cahuapanas
9945.0,9945,Loreto,Datem Del Marañon,Cahuapanas
9946.0,9946,Loreto,Alto Amazonas,Balsapuerto
9947.0,9947,Loreto,Alto Amazonas,Balsapuerto
9948.0,9948,Loreto,Alto Amazonas,Balsapuerto
9949.0,9949,Loreto,Alto Amazonas,Balsapuerto
9950.0,9950,Loreto,Alto Amazonas,Balsapuerto
9951.0,9951,San Martin,Lamas,San Roque De Cumbaza
9952.0,9952,San Martin,Lamas,Pinto Recodo
9953.0,9953,San Martin,Lamas,Pinto Recodo
9954.0,9954,San Martin,Lamas,Tabalosos
9955.0,9955,San Martin,Lamas,Tabalosos
9956.0,9956,San Martin,El Dorado,San Jose De Sisa
9957.0,9957,San Martin,El Dorado,San Jose De Sisa
9958.0,9958,San Martin,El Dorado,Santa Rosa
9959.0,9959,San Martin,Bellavista,San Pablo
9960.0,9960,San Martin,Bellavista,Bellavista
9961.0,9961,San Martin,Huallaga,Tingo De Saposoa
9962.0,9962,San Martin,Mariscal Caceres,Pajarillo
9963.0,9963,San Martin,Mariscal Caceres,Pajarillo
9964.0,9964,San Martin,Mariscal Caceres,Pajarillo
9965.0,9965,San Martin,Mariscal Caceres,Campanilla
9966.0,9966,San Martin,Mariscal Caceres,Campanilla
9967.0,9967,San Martin,Mariscal Caceres,Campanilla
9968.0,9968,San Martin,Tocache,Polvora
9969.0,9969,San Martin,Tocache,Polvora
9970.0,9970,San Martin,Tocache,Polvora
9971.0,9971,San Martin,Tocache,Polvora
9972.0,9972,San Martin,Tocache,Polvora
9973.0,9973,San Martin,Tocache,Tocache
9974.0,9974,San Martin,Tocache,Tocache
9975.0,9975,San Martin,Tocache,Tocache
9976.0,9976,San Martin,Tocache,Uchiza
9977.0,9977,Huanuco,Marañon,Cholon
9978.0,9978,Huanuco,Marañon,Cholon
9979.0,9979,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
9980.0,9980,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
9981.0,9981,Huanuco,Huacaybamba,Cochabamba
9982.0,9982,Huanuco,Huamalies,Jircan
9983.0,9983,Huanuco,Huamalies,Jircan
9984.0,9984,Huanuco,Huamalies,Tantamayo
9985.0,9985,Huanuco,Huamalies,Tantamayo
9986.0,9986,Huanuco,Huamalies,Jacas Grande
9987.0,9987,Huanuco,Dos De Mayo,Chuquis
9988.0,9988,Huanuco,Yarowilca,Aparicio Pomares
9989.0,9989,Huanuco,Yarowilca,Cahuac
9990.0,9990,Huanuco,Lauricocha,Rondos
9991.0,9991,Huanuco,Lauricocha,Jesús
9992.0,9992,Huanuco,Lauricocha,San Miguel De Cauri
9993.0,9993,Huanuco,Lauricocha,San Miguel De Cauri
9994.0,9994,Huanuco,Lauricocha,San Miguel De Cauri
9995.0,9995,Pasco,Daniel Alcides Carrion,Yanahuanca
9996.0,9996,Pasco,Daniel Alcides Carrion,Yanahuanca
9997.0,9997,Pasco,Daniel Alcides Carrion,Yanahuanca
9998.0,9998,Lima,Oyon,Oyon
9999.0,9999,Lima,Oyon,Oyon
10000.0,10000,Lima,Huaura,Santa Leonor
10001.0,10001,Lima,Huaral,Pacaraos
10002.0,10002,Lima,Huaral,Pacaraos
10003.0,10003,Lima,Huaral,Atavillos Alto
10004.0,10004,Lima,Canta,San Buenaventura
10005.0,10005,Lima,Canta,San Buenaventura
10006.0,10006,Lima,Canta,Lachaqui
10007.0,10007,Lima,Canta,Arahuay
10008.0,10008,Lima,Huarochiri,San Antonio
10009.0,10009,Lima,Huarochiri,Santa Eulalia
10010.0,10010,Lima,Lima,Lurigancho
10011.0,10011,Lima,Huarochiri,Antioquia
10012.0,10012,Lima,Huarochiri,Santo Domingo De Los Olleros
10013.0,10013,Lima,Lima,Punta Negra
10014.0,10014,Lima,Huarochiri,Santo Domingo De Los Olleros
10015.0,10015,Lima,Cañete,Chilca
10016.0,10016,Lima,Cañete,Santa Cruz De Flores
10017.0,10017,Lima,Cañete,San Antonio
10018.0,10018,Lima,Cañete,Asia
10019.0,10019,Lima,Cañete,Asia
10020.0,10020,Lima,Cañete,Cerro Azul
10021.0,10021,Lima,Cañete,Cerro Azul
10022.0,10022,Lima,Cañete,Cerro Azul
10023.0,10023,Lima,Cañete,Cerro Azul
10024.0,10024,Lima,Cañete,San Vicente De Cañete
10147.0,10147,Loreto,Datem Del Marañon,Pastaza
10148.0,10148,Loreto,Datem Del Marañon,Pastaza
10149.0,10149,Loreto,Datem Del Marañon,Barranca
10150.0,10150,Loreto,Datem Del Marañon,Cahuapanas
10151.0,10151,Loreto,Datem Del Marañon,Cahuapanas
10152.0,10152,Loreto,Datem Del Marañon,Cahuapanas
10153.0,10153,Loreto,Alto Amazonas,Jeberos
10154.0,10154,Loreto,Alto Amazonas,Jeberos
10155.0,10155,Loreto,Alto Amazonas,Jeberos
10156.0,10156,Loreto,Alto Amazonas,Balsapuerto
10157.0,10157,Loreto,Alto Amazonas,Balsapuerto
10158.0,10158,Loreto,Alto Amazonas,Balsapuerto
10159.0,10159,Loreto,Alto Amazonas,Balsapuerto
10160.0,10160,Loreto,Alto Amazonas,Balsapuerto
10161.0,10161,Loreto,Alto Amazonas,Yurimaguas
10162.0,10162,San Martin,Lamas,San Roque De Cumbaza
10163.0,10163,San Martin,Lamas,San Roque De Cumbaza
10164.0,10164,San Martin,Lamas,San Roque De Cumbaza
10165.0,10165,San Martin,Lamas,Lamas
10166.0,10166,San Martin,Lamas,Zapatero
10167.0,10167,San Martin,Lamas,Cuñumbuqui
10168.0,10168,San Martin,El Dorado,Santa Rosa
10169.0,10169,San Martin,Bellavista,San Pablo
10170.0,10170,San Martin,Bellavista,Bellavista
10171.0,10171,San Martin,Bellavista,Bellavista
10172.0,10172,San Martin,Bellavista,Bajo Biavo
10173.0,10173,San Martin,Bellavista,Bajo Biavo
10174.0,10174,San Martin,Bellavista,Huallaga
10175.0,10175,San Martin,Bellavista,Huallaga
10176.0,10176,San Martin,Bellavista,Alto Biavo
10177.0,10177,San Martin,Bellavista,Alto Biavo
10178.0,10178,San Martin,Bellavista,Alto Biavo
10179.0,10179,San Martin,Bellavista,Alto Biavo
10180.0,10180,San Martin,Bellavista,Alto Biavo
10181.0,10181,San Martin,Tocache,Polvora
10182.0,10182,San Martin,Tocache,Tocache
10183.0,10183,San Martin,Tocache,Tocache
10184.0,10184,San Martin,Tocache,Tocache
10185.0,10185,San Martin,Tocache,Tocache
10186.0,10186,San Martin,Tocache,Uchiza
10187.0,10187,Huanuco,Marañon,Cholon
10188.0,10188,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10189.0,10189,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10190.0,10190,Huanuco,Marañon,La Morada
10191.0,10191,Huanuco,Huacaybamba,Cochabamba
10192.0,10192,Huanuco,Huacaybamba,Cochabamba
10193.0,10193,Huanuco,Huamalies,Jircan
10194.0,10194,Huanuco,Huamalies,Monzon
10195.0,10195,Huanuco,Huamalies,Monzon
10196.0,10196,Huanuco,Dos De Mayo,Marias
10197.0,10197,Huanuco,Dos De Mayo,Chuquis
10198.0,10198,Huanuco,Yarowilca,Chavinillo
10199.0,10199,Huanuco,Yarowilca,Chavinillo
10200.0,10200,Huanuco,Huanuco,Yacus
10201.0,10201,Huanuco,Huanuco,Margos
10202.0,10202,Huanuco,Lauricocha,San Miguel De Cauri
10203.0,10203,Huanuco,Lauricocha,San Miguel De Cauri
10204.0,10204,Huanuco,Lauricocha,San Miguel De Cauri
10205.0,10205,Pasco,Daniel Alcides Carrion,Yanahuanca
10206.0,10206,Pasco,Daniel Alcides Carrion,Yanahuanca
10207.0,10207,Pasco,Daniel Alcides Carrion,Yanahuanca
10208.0,10208,Pasco,Pasco,Simon Bolivar
10209.0,10209,Pasco,Pasco,Huayllay
10210.0,10210,Pasco,Pasco,Huayllay
10211.0,10211,Lima,Huaral,Pacaraos
10212.0,10212,Lima,Huaral,Santa Cruz De Andamarca
10213.0,10213,Lima,Huaral,Atavillos Alto
10214.0,10214,Lima,Canta,Huaros
10215.0,10215,Lima,Canta,Canta
10216.0,10216,Lima,Canta,Lachaqui
10217.0,10217,Lima,Huarochiri,Laraos
10218.0,10218,Lima,Huarochiri,San Pedro De Casta
10219.0,10219,Lima,Huarochiri,San Mateo De Otao
10220.0,10220,Lima,Huarochiri,Santiago De Tuna
10221.0,10221,Lima,Huarochiri,Antioquia
10222.0,10222,Lima,Huarochiri,Santo Domingo De Los Olleros
10223.0,10223,Lima,Huarochiri,Santo Domingo De Los Olleros
10224.0,10224,Lima,Cañete,Chilca
10225.0,10225,Lima,Cañete,Chilca
10226.0,10226,Lima,Cañete,Calango
10227.0,10227,Lima,Cañete,Coayllo
10228.0,10228,Lima,Cañete,Asia
10229.0,10229,Lima,Cañete,Asia
10230.0,10230,Lima,Cañete,Cerro Azul
10231.0,10231,Lima,Cañete,Cerro Azul
10232.0,10232,Lima,Cañete,San Luis
10233.0,10233,Lima,Cañete,San Vicente De Cañete
10234.0,10234,Lima,Cañete,San Vicente De Cañete
10235.0,10235,Lima,Cañete,San Vicente De Cañete
10236.0,10236,Ica,Pisco,Paracas
10237.0,10237,Ica,Pisco,Paracas
10357.0,10357,Loreto,Datem Del Marañon,Pastaza
10358.0,10358,Loreto,Datem Del Marañon,Pastaza
10359.0,10359,Loreto,Datem Del Marañon,Pastaza
10360.0,10360,Loreto,Datem Del Marañon,Barranca
10361.0,10361,Loreto,Alto Amazonas,Jeberos
10362.0,10362,Loreto,Alto Amazonas,Jeberos
10363.0,10363,Loreto,Alto Amazonas,Jeberos
10364.0,10364,Loreto,Alto Amazonas,Jeberos
10365.0,10365,Loreto,Alto Amazonas,Jeberos
10366.0,10366,Loreto,Alto Amazonas,Balsapuerto
10367.0,10367,Loreto,Alto Amazonas,Balsapuerto
10368.0,10368,Loreto,Alto Amazonas,Balsapuerto
10369.0,10369,Loreto,Alto Amazonas,Balsapuerto
10370.0,10370,Loreto,Alto Amazonas,Balsapuerto
10371.0,10371,Loreto,Alto Amazonas,Yurimaguas
10372.0,10372,Loreto,Alto Amazonas,Yurimaguas
10373.0,10373,San Martin,Lamas,San Roque De Cumbaza
10374.0,10374,San Martin,Lamas,San Roque De Cumbaza
10375.0,10375,San Martin,San Martin,Cacatachi
10376.0,10376,San Martin,Lamas,Cuñumbuqui
10377.0,10377,San Martin,Lamas,Cuñumbuqui
10378.0,10378,San Martin,Picota,Buenos Aires
10379.0,10379,San Martin,Picota,Pucacaca
10380.0,10380,San Martin,Picota,Caspisapa
10381.0,10381,San Martin,Bellavista,San Rafael
10382.0,10382,San Martin,Bellavista,Bajo Biavo
10383.0,10383,San Martin,Bellavista,Alto Biavo
10384.0,10384,San Martin,Bellavista,Alto Biavo
10385.0,10385,San Martin,Bellavista,Alto Biavo
10386.0,10386,San Martin,Bellavista,Alto Biavo
10387.0,10387,San Martin,Bellavista,Alto Biavo
10388.0,10388,San Martin,Bellavista,Alto Biavo
10389.0,10389,San Martin,Bellavista,Alto Biavo
10390.0,10390,San Martin,Bellavista,Alto Biavo
10391.0,10391,San Martin,Bellavista,Alto Biavo
10392.0,10392,San Martin,Tocache,Tocache
10393.0,10393,San Martin,Tocache,Tocache
10394.0,10394,San Martin,Tocache,Tocache
10395.0,10395,San Martin,Tocache,Uchiza
10396.0,10396,San Martin,Tocache,Uchiza
10397.0,10397,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10398.0,10398,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10399.0,10399,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10400.0,10400,Huanuco,Marañon,La Morada
10401.0,10401,Huanuco,Leoncio Prado,Jose Crespo Y Castillo
10402.0,10402,Huanuco,Leoncio Prado,Jose Crespo Y Castillo
10403.0,10403,Huanuco,Huamalies,Monzon
10404.0,10404,Huanuco,Huamalies,Monzon
10405.0,10405,Huanuco,Huamalies,Monzon
10406.0,10406,Huanuco,Dos De Mayo,Marias
10407.0,10407,Huanuco,Dos De Mayo,Marias
10408.0,10408,Huanuco,Huanuco,Santa Maria Del Valle
10409.0,10409,Huanuco,Huanuco,Quisqui
10410.0,10410,Huanuco,Huanuco,Yarumayo
10411.0,10411,Huanuco,Huanuco,San Pedro De Chaulan
10412.0,10412,Huanuco,Huanuco,San Pedro De Chaulan
10413.0,10413,Huanuco,Ambo,Colpas
10414.0,10414,Pasco,Daniel Alcides Carrion,Paucar
10415.0,10415,Pasco,Daniel Alcides Carrion,Tapuc
10416.0,10416,Pasco,Daniel Alcides Carrion,Vilcabamba
10417.0,10417,Pasco,Pasco,Simon Bolivar
10418.0,10418,Pasco,Pasco,Simon Bolivar
10419.0,10419,Pasco,Pasco,Huayllay
10420.0,10420,Pasco,Pasco,Huayllay
10421.0,10421,Pasco,Pasco,Huayllay
10422.0,10422,Junin,Yauli,Santa Barbara De Carhuacayán
10423.0,10423,Junin,Yauli,Santa Barbara De Carhuacayán
10424.0,10424,Lima,Canta,Huaros
10425.0,10425,Lima,Canta,Huaros
10426.0,10426,Lima,Huarochiri,Huanza
10427.0,10427,Lima,Huarochiri,Carampoma
10428.0,10428,Lima,Huarochiri,San Juan De Iris
10429.0,10429,Lima,Huarochiri,Surco
10430.0,10430,Lima,Huarochiri,San Andres De Tupicocha
10431.0,10431,Lima,Huarochiri,Antioquia
10432.0,10432,Lima,Huarochiri,Cuenca
10433.0,10433,Lima,Huarochiri,Santo Domingo De Los Olleros
10434.0,10434,Lima,Huarochiri,Santo Domingo De Los Olleros
10435.0,10435,Lima,Cañete,Calango
10436.0,10436,Lima,Cañete,Calango
10437.0,10437,Lima,Cañete,Coayllo
10438.0,10438,Lima,Cañete,Coayllo
10439.0,10439,Lima,Cañete,Asia
10440.0,10440,Lima,Cañete,Cerro Azul
10441.0,10441,Lima,Cañete,San Luis
10442.0,10442,Lima,Cañete,San Vicente De Cañete
10443.0,10443,Lima,Cañete,San Vicente De Cañete
10444.0,10444,Lima,Cañete,San Vicente De Cañete
10445.0,10445,Lima,Cañete,San Vicente De Cañete
10446.0,10446,Ica,Pisco,San Clemente
10447.0,10447,Ica,Pisco,Paracas
10448.0,10448,Ica,Pisco,Paracas
10449.0,10449,Ica,Pisco,Paracas
10450.0,10450,Ica,Pisco,Paracas
10451.0,10451,Ica,Pisco,Paracas
10567.0,10567,Loreto,Datem Del Marañon,Pastaza
10568.0,10568,Loreto,Datem Del Marañon,Pastaza
10569.0,10569,Loreto,Datem Del Marañon,Pastaza
10570.0,10570,Loreto,Datem Del Marañon,Pastaza
10571.0,10571,Loreto,Alto Amazonas,Jeberos
10572.0,10572,Loreto,Alto Amazonas,Jeberos
10573.0,10573,Loreto,Alto Amazonas,Jeberos
10574.0,10574,Loreto,Alto Amazonas,Jeberos
10575.0,10575,Loreto,Alto Amazonas,Jeberos
10576.0,10576,Loreto,Alto Amazonas,Balsapuerto
10577.0,10577,Loreto,Alto Amazonas,Balsapuerto
10578.0,10578,Loreto,Alto Amazonas,Balsapuerto
10579.0,10579,Loreto,Alto Amazonas,Balsapuerto
10580.0,10580,Loreto,Alto Amazonas,Yurimaguas
10581.0,10581,Loreto,Alto Amazonas,Yurimaguas
10582.0,10582,San Martin,Lamas,Caynarachi
10583.0,10583,San Martin,Lamas,Caynarachi
10584.0,10584,San Martin,San Martin,San Antonio
10585.0,10585,San Martin,San Martin,Tarapoto
10586.0,10586,San Martin,San Martin,La Banda De Shilcayo
10587.0,10587,San Martin,San Martin,Juan Guerra
10588.0,10588,San Martin,Picota,Buenos Aires
10589.0,10589,San Martin,Picota,Pucacaca
10590.0,10590,San Martin,Picota,Picota
10591.0,10591,San Martin,Bellavista,Bajo Biavo
10592.0,10592,San Martin,Bellavista,Bajo Biavo
10593.0,10593,San Martin,Bellavista,Alto Biavo
10594.0,10594,San Martin,Bellavista,Alto Biavo
10595.0,10595,San Martin,Bellavista,Alto Biavo
10596.0,10596,San Martin,Bellavista,Alto Biavo
10597.0,10597,San Martin,Bellavista,Alto Biavo
10598.0,10598,San Martin,Bellavista,Alto Biavo
10599.0,10599,San Martin,Bellavista,Alto Biavo
10600.0,10600,San Martin,Bellavista,Alto Biavo
10601.0,10601,San Martin,Bellavista,Alto Biavo
10602.0,10602,San Martin,Tocache,Tocache
10603.0,10603,San Martin,Tocache,Uchiza
10604.0,10604,San Martin,Tocache,Uchiza
10605.0,10605,Huanuco,Marañon,Cholon
10606.0,10606,Huanuco,Marañon,Cholon
10607.0,10607,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10608.0,10608,Huanuco,Marañon,Santa Rosa De Alto Yanajanca
10609.0,10609,Huanuco,Marañon,La Morada
10610.0,10610,Huanuco,Marañon,La Morada
10611.0,10611,Huanuco,Leoncio Prado,Jose Crespo Y Castillo
10612.0,10612,Huanuco,Leoncio Prado,Jose Crespo Y Castillo
10613.0,10613,Huanuco,Huamalies,Monzon
10614.0,10614,Huanuco,Huamalies,Monzon
10615.0,10615,Huanuco,Dos De Mayo,Marias
10616.0,10616,Huanuco,Huanuco,Churubamba
10617.0,10617,Huanuco,Huanuco,Churubamba
10618.0,10618,Huanuco,Huanuco,Santa Maria Del Valle
10619.0,10619,Huanuco,Huanuco,Huanuco
10620.0,10620,Huanuco,Huanuco,San Francisco De Cayran
10621.0,10621,Huanuco,Huanuco,San Francisco De Cayran
10622.0,10622,Huanuco,Ambo,Cayna
10623.0,10623,Huanuco,Ambo,Cayna
10624.0,10624,Pasco,Daniel Alcides Carrion,Chacayan
10625.0,10625,Pasco,Daniel Alcides Carrion,Santa Ana De Tusi
10626.0,10626,Pasco,Daniel Alcides Carrion,Chacayan
10627.0,10627,Pasco,Pasco,Simon Bolivar
10628.0,10628,Pasco,Pasco,Simon Bolivar
10629.0,10629,Pasco,Pasco,Huayllay
10630.0,10630,Pasco,Pasco,Huayllay
10631.0,10631,Pasco,Pasco,Huayllay
10632.0,10632,Junin,Yauli,Santa Barbara De Carhuacayán
10633.0,10633,Junin,Yauli,Marcapomacocha
10634.0,10634,Junin,Yauli,Marcapomacocha
10635.0,10635,Junin,Yauli,Marcapomacocha
10636.0,10636,Lima,Huarochiri,Carampoma
10637.0,10637,Lima,Huarochiri,Carampoma
10638.0,10638,Lima,Huarochiri,San Mateo
10639.0,10639,Lima,Huarochiri,Matucana
10640.0,10640,Lima,Huarochiri,San Damian
10641.0,10641,Lima,Huarochiri,San Damian
10642.0,10642,Lima,Huarochiri,Langa
10643.0,10643,Lima,Huarochiri,Mariatana
10644.0,10644,Lima,Yauyos,Quinocay
10645.0,10645,Lima,Cañete,Calango
10646.0,10646,Lima,Cañete,Coayllo
10647.0,10647,Lima,Cañete,Coayllo
10648.0,10648,Lima,Cañete,Coayllo
10649.0,10649,Lima,Cañete,Quilmana
10650.0,10650,Lima,Cañete,Quilmana
10651.0,10651,Lima,Cañete,Imperial
10652.0,10652,Lima,Cañete,San Vicente De Cañete
10653.0,10653,Lima,Cañete,San Vicente De Cañete
10654.0,10654,Lima,Cañete,San Vicente De Cañete
10655.0,10655,Ica,Chincha,Grocio Prado
10656.0,10656,Ica,Chincha,El Carmen
10657.0,10657,Ica,Pisco,Pisco
10658.0,10658,Ica,Pisco,Paracas
10659.0,10659,Ica,Pisco,Paracas
10660.0,10660,Ica,Pisco,Paracas
10661.0,10661,Ica,Pisco,Paracas
10662.0,10662,Ica,Pisco,Paracas
10663.0,10663,Ica,Pisco,Paracas
10664.0,10664,Ica,Pisco,Paracas
10665.0,10665,Ica,Pisco,Paracas
10777.0,10777,Loreto,Datem Del Marañon,Pastaza
10778.0,10778,Loreto,Datem Del Marañon,Pastaza
10779.0,10779,Loreto,Datem Del Marañon,Pastaza
10780.0,10780,Loreto,Datem Del Marañon,Barranca
10781.0,10781,Loreto,Alto Amazonas,Jeberos
10782.0,10782,Loreto,Alto Amazonas,Jeberos
10783.0,10783,Loreto,Alto Amazonas,Jeberos
10784.0,10784,Loreto,Alto Amazonas,Jeberos
10785.0,10785,Loreto,Alto Amazonas,Jeberos
10786.0,10786,Loreto,Alto Amazonas,Yurimaguas
10787.0,10787,Loreto,Alto Amazonas,Yurimaguas
10788.0,10788,Loreto,Alto Amazonas,Yurimaguas
10789.0,10789,Loreto,Alto Amazonas,Yurimaguas
10790.0,10790,Loreto,Alto Amazonas,Yurimaguas
10791.0,10791,Loreto,Alto Amazonas,Yurimaguas
10792.0,10792,San Martin,Lamas,Caynarachi
10793.0,10793,San Martin,Lamas,Caynarachi
10794.0,10794,San Martin,Lamas,Caynarachi
10795.0,10795,San Martin,San Martin,La Banda De Shilcayo
10796.0,10796,San Martin,San Martin,Shapaja
10797.0,10797,San Martin,San Martin,Alberto Leveau
10798.0,10798,San Martin,San Martin,Sauce
10799.0,10799,San Martin,Picota,Pucacaca
10800.0,10800,San Martin,Picota,Tingo De Ponasa
10801.0,10801,San Martin,Picota,Tingo De Ponasa
10802.0,10802,San Martin,Bellavista,Bajo Biavo
10803.0,10803,San Martin,Bellavista,Bajo Biavo
10804.0,10804,San Martin,Bellavista,Bajo Biavo
10805.0,10805,San Martin,Bellavista,Alto Biavo
10806.0,10806,San Martin,Bellavista,Alto Biavo
10807.0,10807,San Martin,Bellavista,Alto Biavo
10808.0,10808,San Martin,Bellavista,Alto Biavo
10809.0,10809,San Martin,Bellavista,Alto Biavo
10810.0,10810,San Martin,Bellavista,Alto Biavo
10811.0,10811,San Martin,Bellavista,Alto Biavo
10812.0,10812,San Martin,Bellavista,Alto Biavo
10813.0,10813,San Martin,Tocache,Uchiza
10814.0,10814,San Martin,Tocache,Uchiza
10815.0,10815,San Martin,Tocache,Nuevo Progreso
10816.0,10816,San Martin,Tocache,Nuevo Progreso
10817.0,10817,San Martin,Tocache,Nuevo Progreso
10818.0,10818,Huanuco,Marañon,La Morada
10819.0,10819,Huanuco,Marañon,La Morada
10820.0,10820,Huanuco,Marañon,La Morada
10821.0,10821,Huanuco,Leoncio Prado,Jose Crespo Y Castillo
10822.0,10822,Huanuco,Huamalies,Monzon
10823.0,10823,Huanuco,Huamalies,Monzon
10824.0,10824,Huanuco,Huamalies,Monzon
10825.0,10825,Huanuco,Dos De Mayo,Marias
10826.0,10826,Huanuco,Huanuco,Churubamba
10827.0,10827,Huanuco,Huanuco,Chinchao
10828.0,10828,Huanuco,Huanuco,Churubamba
10829.0,10829,Huanuco,Huanuco,Santa Maria Del Valle
10830.0,10830,Huanuco,Huanuco,Pillco Marca
10831.0,10831,Huanuco,Ambo,Conchamarca
10832.0,10832,Huanuco,Ambo,Huacar
10833.0,10833,Huanuco,Ambo,Huacar
10834.0,10834,Huanuco,Ambo,San Rafael
10835.0,10835,Pasco,Pasco,Pallanchacra
10836.0,10836,Pasco,Pasco,San Francisco De Asis De Yarusyacan
10837.0,10837,Pasco,Pasco,San Francisco De Asis De Yarusyacan
10838.0,10838,Pasco,Pasco,Tinyahuarco
10839.0,10839,Pasco,Pasco,Vicco
10840.0,10840,Junin,Junin,Ondores
10841.0,10841,Pasco,Pasco,Huayllay
10842.0,10842,Junin,Yauli,Santa Barbara De Carhuacayán
10843.0,10843,Junin,Yauli,Santa Barbara De Carhuacayán
10844.0,10844,Junin,Yauli,Marcapomacocha
10845.0,10845,Junin,Yauli,Marcapomacocha
10846.0,10846,Junin,Yauli,Marcapomacocha
10847.0,10847,Lima,Huarochiri,Chicla
10848.0,10848,Lima,Huarochiri,Chicla
10849.0,10849,Lima,Huarochiri,San Mateo
